Background Message,zotero,doi,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/HGP9U966,10.1016/j.jhydrol.2016.09.010,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/4WNEHZEF,10.1016/j.landusepol.2009.11.004,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/4WNEHZEF,10.1016/j.landusepol.2009.11.004,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/QSWXWWI6,10.1016/j.marpol.2010.01.009,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/65IKPPDC,10.1016/j.pocean.2007.08.001,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/JWUKQ942,10.1016/j.pocean.2010.09.001,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/5DDVYW8F,10.1016/j.reseneeco.2003.11.006,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/5DDVYW8F,10.1016/j.reseneeco.2003.11.006,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/8MLNNUAW,10.1016/j.scitotenv.2011.07.019,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/JZAPN699,10.1016/j.tree.2006.09.010,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/FUCK64A4,10.1016/j.tree.2017.07.005,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/FUCK64A4,10.1016/j.tree.2017.07.005,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/K6XV5LIA,10.1016/s0065-2881(09)56002-6,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/KJXQCSDL,10.1021/es101946t,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/CPHEN8QM,10.1021/es506201r,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/DN6BGBBT,10.1029/2007jd009092,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/AQMJI6KX,10.1038/nature10452,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/AQMJI6KX,10.1038/nature10452,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/AQMJI6KX,10.1038/nature10452,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/AQMJI6KX,10.1038/nature10452,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/PSBPKSJX,10.1038/nature10548,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/F339KQVX,10.1038/nature11811,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/F339KQVX,10.1038/nature11811,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/J5MMZVKF,10.1038/nature12540,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/J5MMZVKF,10.1038/nature12540,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/FXSUUZM6,10.1038/nature14032,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/RPZCF6UF,10.1038/nature25968,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/M69DNXJH,10.1038/nclimate1375,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/E2XVBQUY,10.1038/nclimate1514,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/DNU524D4,10.1038/nclimate1691,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/7VZW5END,10.1038/nclimate1788,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/QD8VNPGF,10.1038/nclimate1937,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/TV3K3QT2,10.1038/nclimate2441,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/VE76A5X7,10.1038/nclimate2584,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/FL57R4YS,10.1038/nclimate2722,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/FL57R4YS,10.1038/nclimate2722,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/P8ACF4IU,10.1038/nclimate2769,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/2KHRPKN2,10.1038/nclimate2870,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/2KHRPKN2,10.1038/nclimate2870,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/MDDESY8Z,10.1038/nclimate2999,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/97885MF6,10.1038/nclimate3161,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/AY685E2R,10.1038/nclimate3265,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/L6S5MLQA,10.1038/ncomms12608,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/L6S5MLQA,10.1038/ncomms12608,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/N8GTJC9S,10.1038/ncomms5967,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/RVUWJ3F8,10.1038/ncomms7603,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/IARJGBMK,10.1038/ngeo905,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/MQNBA6I8,10.1038/s41467-017-02070-6,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/55YSURN7,10.1038/s41559-017-0258-8,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/55YSURN7,10.1038/s41559-017-0258-8,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/7RLE8Q5L,10.1038/s41559-017-0273-9,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/6K8AU4KK,10.1038/s41559-017-0412-3,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/EVBIPCBZ,10.1038/srep41393,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/TTN5R7WU,10.1071/wr9880157,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/P2DML22U,10.1073/pnas.0707213104,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/H3PTHWKC,10.1073/pnas.0709472105,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/RVHLA77T,10.1073/pnas.0808772106,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/53ULWMRZ,10.1073/pnas.1011053108,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/HWFBXEBJ,10.1073/pnas.1012878108,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/HWFBXEBJ,10.1073/pnas.1012878108,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/MX6TWGDF,10.1073/pnas.1116437108,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/FWH6BREI,10.1073/pnas.1117054109,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/FWH6BREI,10.1073/pnas.1117054109,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/I8TU5FFA,10.1073/pnas.1211658109,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/IAX8FXV7,10.1073/pnas.1313490111,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/IAX8FXV7,10.1073/pnas.1313490111,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/XFV9A5U9,10.1073/pnas.1422301112,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/E77GLG5J,10.1073/pnas.1520420113,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/F9ZSF8LF,10.1073/pnas.1710465114,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/AMWSVI8K,10.1073/pnas.91.16.7487,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/K44P58CB,10.1088/1748-9326/11/11/115007,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/K44P58CB,10.1088/1748-9326/11/11/115007,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/ZNIE6WLF,10.1088/1748-9326/11/3/034022,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/KTZFQZD3,10.1088/1748-9326/11/8/085001,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/WT49YQDB,10.1088/1748-9326/11/9/094003,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/4DTYCDDD,10.1088/1748-9326/11/9/095007,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/JD8YGEFI,10.1088/1748-9326/8/1/014025,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/RT86Y3S7,10.1088/1748-9326/8/2/025024,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/YTMQ2EJ5,10.1088/1748-9326/9/3/034011,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/YTMQ2EJ5,10.1088/1748-9326/9/3/034011,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/4988EK7M,10.1088/1748-9326/9/6/064029,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/4988EK7M,10.1088/1748-9326/9/6/064029,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/9Y3I4A5S,10.1088/1748-9326/aa6b3f,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/9Y3I4A5S,10.1088/1748-9326/aa6b3f,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/VES29J4Z,10.1093/icesjms/fsu172,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/VES29J4Z,10.1093/icesjms/fsu172,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/WX79HEAN,10.1098/rsbl.2012.0367,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/G7LGIVIB,10.1098/rsbl.2016.0236,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/BKJMXJNT,10.1098/rspb.2008.1509,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/CIF8GVMT,10.1098/rspb.2011.2705,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/SBXJD8P7,10.1098/rspb.2015.0371,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/Y3NIYXWQ,10.1098/rspb.2018.1049,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/Y3NIYXWQ,10.1098/rspb.2018.1049,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/87B7QM2S,10.1098/rstb.2010.0158,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/87B7QM2S,10.1098/rstb.2010.0158,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/Y4ZX2WUZ,10.1098/rstb.2015.0312,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/3Q5AMGXC,10.1098/rstb.2016.0143,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/Z6T6RTMG,10.1101/467175,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/6F7VICEI,10.1111/1365-2656.12018,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/GQU2DRSS,10.1111/1365-2664.12329,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/AMYXN3L8,10.1111/cobi.12474,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/SXQC3H7B,10.1111/cobi.12549,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/SXQC3H7B,10.1111/cobi.12549,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/NLJ6PLFK,10.1111/ddi.12624,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/NMI8B6W6,10.1111/ecog.00670,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/S5J5L2H4,10.1111/ecog.01245,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/CEJLLY64,10.1111/ecog.02590,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/3WJFR3SR,10.1111/eva.12521,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/3WJFR3SR,10.1111/eva.12521,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/D59DDIUM,10.1111/faf.12230,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/C898WH27,10.1111/gcb.12138,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/9XMTXPE3,10.1111/gcb.12480,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/528KYL4N,10.1111/gcb.12562,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/BUY34ET7,10.1111/gcb.12591,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/HISQYGKI,10.1111/gcb.12645,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/6SWWIDCX,10.1111/gcb.12679,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/QW94J34G,10.1111/gcb.12865,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/G735FYER,10.1111/gcb.13060,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/WNC8RD7G,10.1111/gcb.13272,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/HBAJQ3D6,10.1111/gcbb.12226,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/HBAJQ3D6,10.1111/gcbb.12226,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/HBAJQ3D6,10.1111/gcbb.12226,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/FSU2CQ2I,10.1111/gcbb.12299,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/FSU2CQ2I,10.1111/gcbb.12299,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/FSU2CQ2I,10.1111/gcbb.12299,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/GZUVQNCF,10.1111/geb.12228,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/GRE7P6F9,10.1111/geb.12404,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/T2VANJ84,10.1111/geb.12558,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/JMYAYIKI,10.1111/j.1365-2486.2006.01174.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/9FL383F6,10.1111/j.1365-2486.2010.02192.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/JFJLS7U8,10.1111/j.1365-2486.2010.02194.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/27C9P3TZ,10.1111/j.1365-2486.2010.02224.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/45FUL7LA,10.1111/j.1365-2656.2010.01752.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/CCCEZ4UE,10.1111/j.1365-2664.2007.01276.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/3JTEZBVB,10.1111/j.1461-0248.2007.01061.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/IBMUKDYQ,10.1111/j.1461-0248.2009.01387.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/MSM5MKMY,10.1111/j.1461-0248.2010.01518.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/GKS99XFV,10.1111/j.1461-0248.2011.01736.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/GKS99XFV,10.1111/j.1461-0248.2011.01736.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/GKS99XFV,10.1111/j.1461-0248.2011.01736.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/8HH94JA5,10.1111/j.1466-8238.2010.00616.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/LME2YY68,10.1111/j.1467-2979.2008.00315.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/ZVYADGQ5,10.1111/j.1523-1739.2005.00146.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/6CI6UTBF,10.1111/j.1600-0587.2008.05742.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/87QGYU7U,10.1111/j.1749-6632.2011.06412.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/SH8U5GPN,10.1111/j.1757-1707.2010.01088.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/SH8U5GPN,10.1111/j.1757-1707.2010.01088.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/K2CUJQB6,10.1111/j.1757-1707.2011.01116.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/K2CUJQB6,10.1111/j.1757-1707.2011.01116.x,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/ZQAGPIE2,10.1111/pce.12453,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/UDHHKYFC,10.1126/sciadv.1500323,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/U2ATAKHK,10.1126/sciadv.1501105,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/N365XQVZ,10.1126/sciadv.1501499,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/ACPY43R6,10.1126/science.1180251,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/IW2VCBSB,10.1126/science.1185383,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/IW2VCBSB,10.1126/science.1185383,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/3TPZUZ9V,10.1126/science.1196624,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/3TPZUZ9V,10.1126/science.1196624,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/U45VBCKM,10.1126/science.aaa4984,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/U45VBCKM,10.1126/science.aaa4984,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/RP832D6Q,10.1126/science.aac8083,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/RP832D6Q,10.1126/science.aac8083,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/EEJK5Y3C,10.1126/science.aag1794,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/4HKADASR,10.1126/science.aam7240,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/9V7KIQPL,10.1126/science.aam8328,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/3R4DC4DK,10.1126/science.aao1118,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/PID6J6UI,10.1146/annurev-ecolsys-102209-144628,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/I3K65JPT,10.1146/annurev-environ-110615-085610,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/DD76FUSY,10.1146/annurev-marine-120710-100849,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/ZU4GIEBA,10.1162/daed_a_00350,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/ZU4GIEBA,10.1162/daed_a_00350,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/ZU4GIEBA,10.1162/daed_a_00350,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/8LRWNDSD,10.1175/jcli-d-13-00776.1,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/N4KJWZ6A,10.1242/jeb.038133,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/5YARQZEN,10.1270/jsbbs.59.207,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/5YARQZEN,10.1270/jsbbs.59.207,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/KTHLCHMM,10.12952/journal.elementa.000116,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/KTHLCHMM,10.12952/journal.elementa.000116,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/VWGXWXSW,10.1371/journal.pone.0043714,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/H5S836WP,10.1371/journal.pone.0114880,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/4LY45FG4,10.1371/journal.pone.0188198,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/JSS3TYTE,10.1371/journal.pone.0194695,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/VW9P64PF,10.1577/c09-059.1,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/5IYI65DI,10.1623/hysj.52.2.247,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/YP2VKRQB,10.2135/cropsci2006.03.0169gas,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/YP2VKRQB,10.2135/cropsci2006.03.0169gas,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/PUAHQ2VR,10.2307/1444765,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/ANEFIKT9,10.2307/25737965,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/VKHKWRDC,10.2499/9780896295827_08,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/VKHKWRDC,10.2499/9780896295827_08,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/L9XCG7G4,10.3354/esr00197,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/GMPHFZX9,10.3354/esr002021,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/682VWQXY,10.3354/meps11710,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/DEJHA4EI,10.3389/fmars.2017.00158,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/M9JENX7P,10.3390/su1041266,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/M9JENX7P,10.3390/su1041266,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/AVR7Z4W4,10.3402/tellusb.v66.23188,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/RFB8RI88,10.3732/ajb.1000391,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/LRH8R5DF,10.4319/lo.2007.52.4.1293,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/KD5MMEBT,10.5194/acp-11-8037-2011,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/69NEE7VD,10.5194/acp-14-1011-2014,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/INS7QVEA,10.5194/acp-14-10845-2014,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/TUK24GN5,10.5194/bg-10-4357-2013,
http://ontology.ipbes.net/report/bgm/global19-C6,https://www.zotero.org/groups/2333077/items/IILT69Q8,10.5194/bg-10-6225-2013,
